Epoch,gpu_mem,train_box_loss,train_obj_loss,train_cls_loss,train_total_loss,labels,P,R,mAP@.5,mAP@.5:.95,val_box_loss,val_obj_loss,val_cls_loss,F1_Score,test_set_mAP@.5,test_set_mAP@.5:.95
0,0,0.11031292378902435,0.027101341634988785,0.0,0.13741427659988403,6,0.0005823583954364096,0.14285714285714285,8.81868915230763e-05,1.337773432726384e-05,0.1112217828631401,0.02703813835978508,0.0,0.0011599880892561264,0.0005259172656678502,7.905343379232701e-05
1,0,0.11307045817375183,0.027792498469352722,0.0,0.14086295664310455,6,0.0006082831036343161,0.14285714285714285,9.229814221078835e-05,1.1615662257377079e-05,0.11149033904075623,0.02699868753552437,0.0,0.0012114080539130188,0.000562241184206502,0.00011244823684130041
